회사코드	회사명	고객분류	회사유형	사업자등록번호	설립일	대표자명	본사 주소	시/구	공장 주소	대표전화	업종명	주요제품	웹사이트	참고사항	SAP코드여부	SAP거래처코드	사업	사업부	지점/팀	팀명	사원번호	영업 사원	유통형태코드	유통형태	거래처 담당자	담당자 연락처	코드생성일	거래시작일	결제조건
C0000443	(주) 에스앤씨코리아	기존		5858601692		정준호	서울특별시 성동구 고산자로 300 307호 (마장동)	서울특별시 성동구		1033660369						1117850	1033	축산유통사업부	381	가공장영업팀	250011	임 수정	J7030	축육(도매)	정준호	1033660369	2025-05-15	2025-05-16	15일단위 마감, 30일이내, 현금결제(영업)
C0000444	금호 축산	기존		6139920621		박정현	충청북도 청주시 서원구 남이면 연청로 1380	충청북도 청주시		1064066680						1117893	1033	축산유통사업부	347	중부지점	240527	김 윤성	J7020	축육(가공장)	박정현	1064066680	2025-05-16	2025-05-20	말일 마감, 15일이내, 현금결제(영업)
C0000445	(주) 알에이치	기존		5758702406		노성민	전라남도 목포시 대양산단로125번길 179-32 (대양동)	전라남도 목포시		010-3316-4111						1118110	1033	축산유통사업부	347	중부지점	240526	김 영길	J7020	축육(가공장)	노성민	010-3316-4111	2025-05-29	2025-06-13	말일 마감, 15일이내, 현금결제(영업)
C0000446	(주)현미트	기존		4808100748		손창현	부산광역시 사상구 낙동대로1518번길 16 (삼락동)	부산광역시 사상구		1093303755						1118312	1033	축산유통사업부	381	가공장영업팀	250010	선 효지	J7020	축육(가공장)	김태정	1093303755	2025-06-13		선입금(영업)
C0000447	아이나래	기존		3028802014		유기헌	충청북도 청주시 흥덕구 가로수로1311번길 6 2,3층(복대동)	충청북도 청주시		1088289439						1118317	1033	축산유통사업부	347	중부지점	240527	김 윤성	J7020	축육(가공장)	유기헌	1088289439	2025-06-13	2025-06-24	말일 마감, 15일이내, 현금결제(영업)
C0000448	디웰에프에스 화성공장	기존		4738801791		임정환	경기도 화성시 융건로 47-5 (기안동)	경기도 화성시		1094177195						1118363	1033	축산유통사업부	381	가공장영업팀	250011	임 수정	J7020	축육(가공장)	유진우	1094177195	2025-06-17	2025-08-14	15일 마감, 익월 말일, 현금결제(영업)
C0000449	미트브라더	기존		1769701437		임동진	충청북도 청주시 청원구 율량로48번길 5-16 1층(주중동)	충청북도 청주시		1034396682						1118407	1033	축산유통사업부	383	신경로영업팀	195859	김 태훈	J7030	축육(도매)	임동진	1034396682	2025-06-18	2025-08-27	선입금(영업)
C0000450	하나물산 (주)	기존		1428165801		김주영	경기도 용인시 기흥구 원고매로 29 2층 일부	경기도 용인시		1087165346						1118487	1033	축산유통사업부	347	중부지점	240526	김 영길	J7030	축육(도매)	김태훈	1087165346	2025-06-24	2025-06-25	말일 마감, 10일이내, 현금결제(영업)
C0000451	농업회사법인(주) 도사푸드	기존		8048800962		유재석	경기도 김포시 양촌읍 김포한강8로 22-1 1층	경기도 김포시		010-5233-1170						1118765	1033	축산유통사업부	383	신경로영업팀	250368	오 세훈	J7020	축육(가공장)	공용호	010-5233-1170	2025-07-11	2025-07-23	말일 마감, 0일이내, 현금결제(유통)
C0000452	썬스로드 (주)_축산	기존		4508700206		이세진	경기도 광주시 초월읍 지월로 47-8	경기도 광주시		010-7100-8334						1118863	1033	축산유통사업부	381	가공장영업팀	240260	서 대한	J7020	축육(가공장)	이수연	010-7100-8334	2025-07-22	2025-08-21	10일단위 마감, 10일이내, 현금결제(영업)
C0000453	농업회사법인 (주) 사조프레시미트	기존		7468803663		이상수	충청북도 진천군 덕산읍 신척산단4로 79	충청북도 진천군		1044753828						1119059	1033	축산유통사업부	383	신경로영업팀	195859	김 태훈	J7020	축육(가공장)	오한솔	1044753828	2025-08-01	2025-09-08	상계
C0000454	(주) 성운유통물류	기존		8388602372		이수진	강원특별자치도 원주시 북원로 2535 (우산동)	강원특별자치도 원주시		010-4657-5402						1119061	1033	축산유통사업부	383	신경로영업팀	250017	조 성욱	J7050	축육(마트)	이수진	010-4657-5402	2025-08-01	2025-09-09	말일 마감, 10일이내, 현금결제(영업)
C0000455	축산유통(사내이체)	기존		1098114886		임정배	서울특별시 종로구 경희궁길 9 3층 (신문로2가)	서울특별시 종로구		02-490-5003						1119062	1033	축산유통사업부	352	사내이체(축산유통)	195701	장 경재	35160	세트판매(실적이관)			2025-08-01		즉시입금
C0000456	(주)에이티	기존		4488800990		엄홍중	경기도 포천시 가산면 정금로255번길 48 에이티	경기도 포천시		010-8638-8828						1119282	1033	축산유통사업부	383	신경로영업팀	250368	오 세훈	J7040	축육(FC)	엄홍준	010-8638-8828	2025-08-20	2025-08-25	15일단위 마감, 30일이내, 현금결제(영업)
C0000457	성호푸드	기존		3600801547		유영길	인천광역시 서구 건지로95번길 32-3 2층 (석남동)	인천광역시 서구		010-5309-9586						1119284	1033	축산유통사업부	383	신경로영업팀	250368	오 세훈	J7020	축육(가공장)	유영길	010-5309-9586	2025-08-20	2025-09-04	말일 마감, 10일이내, 현금결제(영업)
C0000458	(주) 지니푸드	기존		7108602128		김진남	경기도 포천시 가산면 마정로 95 지니푸드	경기도 포천시		010-9934-8600						1119287	1033	축산유통사업부	383	신경로영업팀	250368	오 세훈	J7040	축육(FC)	김진남	010-9934-8600	2025-08-20		10일단위 마감, 10일이내, 현금결제(영업)
C0000459	(주)아인미트	기존		5748103021		조진우	대전광역시 동구 새울로 103 지하1층(용운동)	대전광역시 동구		1048595975						1119298	1033	축산유통사업부	347	중부지점	240527	김 윤성	J7020	축육(가공장)	조진우	1048595975	2025-08-21	2025-08-22	말일 마감, 15일이내, 현금결제(영업)
C0000460	(주) 미코상사	기존		2968803192		이경영	서울특별시 강동구 풍성로42길 22 2층 201호(성내동)	서울특별시 강동구		010-2605-4202						1119309	1033	축산유통사업부	382	도매영업팀	250012	김 예지	J7030	축육(도매)	이경영	010-2605-4202	2025-08-21	2025-08-25	15일단위 마감, 30일이내, 현금결제(영업)
C0000461	(주)백푸드	기존		1498701848		백일부	인천광역시 서구 건지로97번길 33-11 (석남동)	인천광역시 서구		010-3948-0119						1119320	1033	축산유통사업부	383	신경로영업팀	250368	오 세훈	J7010	축육(실수요)	백일부	010-3948-0119	2025-08-22	2025-09-03	15일단위 마감, 30일이내, 현금결제(영업)
C0000462	혜성에프앤비 (주)	기존		7958700579		김정수	경기도 안산시 상록구 소학1길 18-1 (팔곡이동)	경기도 안산시		1031184498						1119403	1033	축산유통사업부	383	신경로영업팀	250368	오 세훈	J7040	축육(FC)	김정수	1031184498	2025-08-28		15일단위 마감, 30일이내, 현금결제(영업)
C0000463	육화원 (주)	기존		7698701109		이동	인천광역시 남동구 논현고잔로128번길 68-19 (고잔동)	인천광역시 남동구		032-441-8801						1119404	1033	축산유통사업부	383	신경로영업팀	250368	오 세훈	J7020	축육(가공장)	이동	032-441-8801	2025-08-28		10일단위 마감, 10일이내, 현금결제(영업)
C0000464	일승푸드 제2공장	기존		2884900481		김미현	경기도 용인시 기흥구 지삼로 116 일승푸드 (지곡동)	경기도 용인시		1032094004						1119405	1033	축산유통사업부	383	신경로영업팀	250368	오 세훈	J7040	축육(FC)	김미현	1032094004	2025-08-28	2025-09-02	10일단위 마감, 10일이내, 현금결제(영업)
C0000465	미트원 (주)	기존		3018170806		김교중	충청북도 청주시 서원구 남이면 가좌신송로 32-7 .	충청북도 청주시		010-5485-2157						1119448	1033	축산유통사업부	347	중부지점	240526	김 영길	J7020	축육(가공장)	김교중	010-5485-2157	2025-09-01	2025-09-02	말일 마감, 15일이내, 현금결제(영업)
C0000466	에스디푸드	기존		1229141158		정남수	인천광역시 남동구 논현고잔로109번길 38 (고잔동) 272	인천광역시 남동구		010-4764-4859						1119463	1033	축산유통사업부	383	신경로영업팀	250368	오 세훈	J7040	축육(FC)	정남수	010-4764-4859	2025-09-02	2025-09-11	10일단위 마감, 10일이내, 현금결제(영업)
C0000467	(주) 골든팜	기존		1268600193		허미행	경기도 광주시 초월읍 동막골길 243-7 골든팜	경기도 광주시		010-3792-4386						1119496	1033	축산유통사업부	383	신경로영업팀	250368	오 세훈	J7040	축육(FC)	허미행	010-3792-4386	2025-09-04	2025-10-23	10일단위 마감, 10일이내, 현금결제(영업)
C0000468	(주) 티앤에스	기존		6288103750		윤경진	경기도 광주시 염소골길 18 주식회사 티엔에스 (목동)	경기도 광주시		010-3121-0654						1119497	1033	축산유통사업부	383	신경로영업팀	250368	오 세훈	J7040	축육(FC)	윤경진	010-3121-0654	2025-09-04	2025-09-16	10일단위 마감, 10일이내, 현금결제(영업)
C0000469	(주) 양지푸드	기존		1378644298		염창섭	경기도 김포시 통진읍 하성로62번길 21 양지푸드	경기도 김포시		010-7180-0175						1119538	1033	축산유통사업부	383	신경로영업팀	250368	오 세훈	J7040	축육(FC)	염창섭	010-7180-0175	2025-09-08	2025-09-11	10일단위 마감, 10일이내, 현금결제(영업)
C0000470	파워FS	기존		7072200078		성수희	경기도 부천시 원미구 조종로50번길 26-1 1층 하림유통 (원미동)	경기도 부천시		010-7668-2992						1119539	1033	축산유통사업부	383	신경로영업팀	250368	오 세훈	J7010	축육(실수요)	성수희	010-7668-2992	2025-09-08		10일단위 마감, 10일이내, 현금결제(영업)
C0000471	(주) 금화유통	기존		7098601871		노기훈	부산광역시 서구 원양로 144 2층 (암남동)	부산광역시 서구		1026467073						1119541	1033	축산유통사업부	382	도매영업팀	250015	엄 재후	J7030	축육(도매)	사무실	1026467073	2025-09-08		10일단위 마감, 10일이내, 현금결제(영업)
C0000472	더존식품	기존		4204400080		이창훈	경기도 파주시 조리읍 파주로 1393 경기도 파주시 조리읍 파주로 1393	경기도 파주시		010-5657-6328						1119579	1033	축산유통사업부	383	신경로영업팀	250368	오 세훈	J7040	축육(FC)	윤예옥	010-5657-6328	2025-09-10	2025-10-23	10일단위 마감, 10일이내, 현금결제(영업)
C0000473	(주) 미트렌드	기존		7918602490		이제민	경기도 용인시 기흥구 농서로 51 3층 (농서동)	경기도 용인시		1024742475						1119590	1033	축산유통사업부	381	가공장영업팀	250011	임 수정	J7020	축육(가공장)	맹은우	1024742475	2025-09-11	2025-09-11	15일단위 마감, 30일이내, 현금결제(영업)
C0000474	(주)123푸드	기존		3658701227		이치우	울산광역시 남구 정동로60번길 9 3층(삼산동)	울산광역시 남구		1087108881						1119602	1033	축산유통사업부	347	중부지점	240529	박 정우	J7020	축육(가공장)	김경목	1087108881	2025-09-11		말일 마감, 15일이내, 현금결제(영업)
C0000475	씨제이청정미트	기존		5549800348		최용배	충청북도 청주시 상당구 영운천로163번길 11 (용정동)	충청북도 청주시		1054922664						1119634	1033	축산유통사업부	347	중부지점	240527	김 윤성	J7020	축육(가공장)	최용배	1054922664	2025-09-15	2025-09-16	말일 마감, 15일이내, 현금결제(영업)
C0000476	오케이미트(주)	기존		2118699989		김상한	서울특별시 강남구 강남대로58길 42 (도곡동)	서울특별시 강남구		1037869442						1119649	1033	축산유통사업부	382	도매영업팀	230111	이 태훈	J7030	축육(도매)	이용희	1037869442	2025-09-15		15일단위 마감, 30일이내, 현금결제(영업)
C0000477	(주) 화윤	기존		4678603505		김승용	경기도 성남시 분당구 돌마로 46 404호(구미동)	경기도 성남시		1048096072						1119694	1033	축산유통사업부	381	가공장영업팀	250010	선 효지	J7020	축육(가공장)	김승용	1048096072	2025-09-17		선입금(영업)
C0000478	(주) 남부푸드	기존		4608800520		박병환	경기도 화성시 향남읍 백토관리길 71 주식회사 남부푸드	경기도 화성시		010-6594-3352						1119780	1033	축산유통사업부	383	신경로영업팀	250368	오 세훈	J7040	축육(FC)	박병환	010-6594-3352	2025-09-23	2025-10-01	선입금(영업)
C0000479	천지축산(주)	기존		8628600116		이용석	경기도 안산시 상록구 버대길 159-4 (양상동)	경기도 안산시		222978886						1119781	1033	축산유통사업부	381	가공장영업팀	240260	서 대한	J7020	축육(가공장)	이상준	222978886	2025-09-23	2025-09-24	15일단위 마감, 30일이내, 현금결제(영업)
C0000480	(주) 정우프라임	기존		2068635488		이동호	서울특별시 성동구 무학로14길 27 2층 201호 제이앤씨 (하왕십리동)	서울특별시 성동구		262390531						1119834	1033	축산유통사업부	382	도매영업팀	230111	이 태훈	J7030	축육(도매)	이동호	1086540531	2025-09-26		15일단위 마감, 30일이내, 현금결제(영업)
C0000481	쉐프파트너 (주)	기존		6868101011		김상한, 강진묵	경기도 용인시 처인구 남사읍 경기동로 101 1층	경기도 용인시		1027029086						1119839	1033	축산유통사업부	382	도매영업팀	230111	이 태훈	J7030	축육(도매)	박은영	1027029086	2025-09-29		15일단위 마감, 30일이내, 현금결제(영업)
C0000482	(주) 금산프레시미트	기존		8988601109		최재광	경기도 광주시 초월읍 도평길110번길 108 2동	경기도 광주시		1048957645						1119858	1033	축산유통사업부	382	도매영업팀	230111	이 태훈	J7030	축육(도매)	최재광	1048957645	2025-09-30		15일단위 마감, 30일이내, 현금결제(영업)
C0000483	(주)오케이푸드	기존		2018171029		류광열	경기도 남양주시 진접읍 금강로1845번길 114 오케이푸드	경기도 남양주시		1028817671						1119859	1033	축산유통사업부	382	도매영업팀	250015	엄 재후	J7030	축육(도매)	임영수 이사	1041213038	2025-09-30	2025-10-01	10일단위 마감, 10일이내, 현금결제(영업)
C0000484	(주) 해뜨는 공장-축산	기존		5158601432		한충원. 이용탁	인천광역시 서구 소담2로 34 해뜨는 공장 (금곡동)	인천광역시 서구		1072774256						1119860	1033	축산유통사업부	383	신경로영업팀	240071	김 신현	J7040	축육(FC)	방승빈	1072774256	2025-09-30	2025-10-02	말일 마감, 10일이내, 현금결제(영업)
C0000485	(주) 쎄다	기존		1508802922		박준현	서울특별시 강동구 성내로6길 32 3층 331호(성내동,장성글로벌	서울특별시 강동구		1084384889						1119883	1033	축산유통사업부	381	가공장영업팀	250010	선 효지	J7020	축육(가공장)	박준현	1084384889	2025-10-02		선입금(영업)
